"","budget","id","popularity","Earnings","runtime","vote_average","vote_count","Distributor","Title","Director","actor.1","actor.2","actor.3","year","Action","Adventure","Animation","Comedy","Crime","Drama","Family","Fantasy","History","Horror","Music","Mystery","Romance","Science.Fiction","Thriller","War","Western","count"
"114",150000000,2062,65.677399,623722818,111,7.5,4369,"Walt Disney","Ratatouille","Jan Pinkava","Patton Oswalt","Lou Romano","Lou Romano",2007,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,134
"115",150000000,272,115.040024,374218673,140,7.5,7359,"DC Comics","Batman Begins","Christopher Nolan","Christian Bale","Liam Neeson","Liam Neeson",2005,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8
"116",150000000,10527,44.141021,603900354,89,6.2,1810,"DreamWorks Animation","Madagascar: Escape 2 Africa","Eric Darnell","Ben Stiller","David Schwimmer","David Schwimmer",2008,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14
"117",150000000,18360,81.781591,413106170,105,5.9,1971,"Twentieth Century Fox ","Night at the Museum: Battle of the Smithsonian","Shawn Levy","Ben Stiller","Owen Wilson","Owen Wilson",2009,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,161
"118",150000000,2080,5.954334,373062864,107,6.2,4021,"Ingenious Film Partners","X-Men Origins: Wolverine","Gavin Hood","Hugh Jackman","Danny Huston","Danny Huston",2009,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17
"119",150000000,605,73.313918,424988211,129,6.4,3096,"Village Roadshow Pictures","The Matrix Revolutions","Lilly Wachowski","Keanu Reeves","Carrie-Anne Moss","Carrie-Anne Moss",2003,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,65
"120",150000000,109445,165.125366,1274219009,102,7.3,5295,"Walt Disney","Frozen","Chris Buck","Kristen Bell","Jonathan Groff","Jonathan Groff",2013,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,134
"121",150000000,604,70.78591,738599701,138,6.7,3443,"Village Roadshow Pictures","The Matrix Reloaded","Lilly Wachowski","Keanu Reeves","Laurence Fishburne","Laurence Fishburne",2003,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,65
"122",170000000,76338,99.499595,644571402,112,6.8,4755,"Marvel Studios","Thor: The Dark World","Alan Taylor","Chris Hemsworth","Tom Hiddleston","Tom Hiddleston",2013,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"123",150000000,76341,434.278564,378858340,120,7.2,9427,"Village Roadshow Pictures","Mad Max: Fury Road","George Miller","Tom Hardy","Nicholas Hoult","Nicholas Hoult",2015,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,65
"124",150000000,13448,67.447636,356613439,138,6.5,2129,"Columbia Pictures","Angels & Demons","Ron Howard","Tom Hanks","Ayelet Zurer","Ayelet Zurer",2009,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,224
"125",150000000,10195,86.493424,449326618,115,6.6,6525,"Marvel Studios","Thor","Kenneth Branagh","Chris Hemsworth","Tom Hiddleston","Tom Hiddleston",2011,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"126",150000000,13053,41.845878,309979994,98,6.3,1750,"Walt Disney","Bolt","Chris Williams","John Travolta","Susie Essman","Susie Essman",2008,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,134
"127",150000000,19585,26.710398,292817841,88,5.1,510,"Walt Disney","G-Force","Hoyt Yeatman","Sam Rockwell","Tracy Morgan","Tracy Morgan",2009,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,134
"128",150000000,57165,44.927635,3.01e+08,99,5.5,1431,"Legendary Pictures","Wrath of the Titans","Jonathan Liebesman","Sam Worthington","Ralph Fiennes","Ralph Fiennes",2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"129",150000000,62213,50.306728,245527149,113,5.7,2320,"Village Roadshow Pictures","Dark Shadows","Tim Burton","Johnny Depp","Helena Bonham Carter","Helena Bonham Carter",2012,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,65
"130",150000000,177677,114.522237,682330139,131,7.1,3224,"Paramount Pictures","Mission: Impossible - Rogue Nation","Christopher McQuarrie","Tom Cruise","Simon Pegg","Simon Pegg",2015,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,269
"131",150000000,5559,29.332905,287594577,91,5.7,1171,"Pacific Data Images (PDI)","Bee Movie","Steve Hickner","Jerry Seinfeld","Jim Cummings","Jim Cummings",2007,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"132",150000000,49444,51.247321,665692281,91,6.7,1880,"DreamWorks Animation","Kung Fu Panda 2","Jennifer Yuh Nelson","Jack Black","Dustin Hoffman","Dustin Hoffman",2011,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14
"133",150000000,10196,33.769336,318502923,103,4.7,1151,"Paramount Pictures","The Last Airbender","M. Night Shyamalan","Noah Ringer","Jackson Rathbone","Jackson Rathbone",2010,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,269
"134",150000000,956,63.079003,397850012,126,6.5,2028,"Paramount Pictures","Mission: Impossible III","J.J. Abrams","Tom Cruise","Ving Rhames","Ving Rhames",2006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,269
"135",150000000,117251,39.004588,205366737,131,6.4,1891,"Columbia Pictures","White House Down","Roland Emmerich","Channing Tatum","Joey King","Joey King",2013,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,224
"136",150000000,50321,12.362599,38992758,88,5.5,199,"Walt Disney","Mars Needs Moms","Simon Wells","Seth Green","Dan Fogler","Dan Fogler",2011,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,134
"137",149000000,11619,22.550135,64459316,85,6,874,"Aardman Animations","Flushed Away","David Bowers","Hugh Jackman","Ian McKellen","Ian McKellen",2006,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"138",150000000,266647,48.03528,128388320,111,5.9,954,"Warner Bros.","Pan","Joe Wright","Levi Miller","Hugh Jackman","Hugh Jackman",2015,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,128
"139",145000000,82703,38.73494,272912430,92,6.7,843,"Pacific Data Images (PDI)","Mr. Peabody & Sherman","Rob Minkoff","Ty Burrell","Ariel Winter","Ariel Winter",2014,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"140",175000000,652,66.803149,497409852,163,6.9,2759,"Plan B Entertainment","Troy","Wolfgang Petersen","Brad Pitt","Eric Bana","Eric Bana",2004,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7
"141",145000000,80321,44.989192,746921274,93,6.4,1808,"DreamWorks Animation","Madagascar 3: Europe's Most Wanted","Conrad Vernon","Ben Stiller","David Schwimmer","David Schwimmer",2012,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14
"142",140000000,36669,54.159392,431971116,133,5.8,1092,"Eon Productions","Die Another Day","Lee Tamahori","Pierce Brosnan","Rosamund Pike","Rosamund Pike",2002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10
"143",144000000,43074,66.21806,229147509,116,5.3,2142,"Columbia Pictures","Ghostbusters","Paul Feig","Melissa McCarthy","Kate McKinnon","Kate McKinnon",2016,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,224
"144",140000000,95,58.485967,553799566,151,6.4,2482,"Jerry Bruckheimer Films","Armageddon","Michael Bay","Bruce Willis","Ben Affleck","Ben Affleck",1998,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,9
"145",140000000,608,91.332849,441818803,88,6,3114,"Columbia Pictures","Men in Black II","Barry Sonnenfeld","Tommy Lee Jones","Rip Torn","Rip Torn",2002,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,224
"146",70000000,2310,35.601665,195735876,115,5.5,841,"Paramount Pictures","Beowulf","Robert Zemeckis","Ray Winstone","Anthony Hopkins","Anthony Hopkins",2007,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269
"147",145000000,140300,56.747978,521170825,95,6.7,1603,"Twentieth Century Fox ","Kung Fu Panda 3","Jennifer Yuh Nelson","Jack Black","Dustin Hoffman","Dustin Hoffman",2016,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161
"148",145000000,56292,77.77477,694713380,133,6.8,3972,"Paramount Pictures","Mission: Impossible - Ghost Protocol","Brad Bird","Tom Cruise","Simon Pegg","Simon Pegg",2011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,269
"149",145000000,81188,61.788035,306941670,97,7.1,1922,"DreamWorks Animation","Rise of the Guardians","Peter Ramsey","Chris Pine","Jude Law","Jude Law",2012,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,14
"150",100000000,7552,25.159168,202026112,90,5.9,627,"Imagine Entertainment","Fun with Dick and Jane","Dean Parisot","Jim Carrey","Alec Baldwin","Alec Baldwin",2005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"151",140000000,616,52.341226,456758981,154,7.3,1895,"Cruise/Wagner Productions","The Last Samurai","Edward Zwick","Tom Cruise","William Atherton","William Atherton",2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
"152",140000000,147441,101.599427,268031828,150,5.6,1921,"Scott Free Productions","Exodus: Gods and Kings","Ridley Scott","Christian Bale","John Turturro","John Turturro",2014,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"153",150000000,13475,73.616808,385680446,127,7.4,4518,"Paramount Pictures","Star Trek","J.J. Abrams","Chris Pine","Leonard Nimoy","Leonard Nimoy",2009,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,269
"154",139000000,557,82.502566,821708551,121,6.8,5265,"Columbia Pictures","Spider-Man","Sam Raimi","Tobey Maguire","Kirsten Dunst","Kirsten Dunst",2002,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,224
"155",145000000,82702,100.21391,609123048,102,7.6,3106,"DreamWorks Animation","How to Train Your Dragon 2","Dean DeBlois","Jay Baruchel","Kristen Wiig","Kristen Wiig",2014,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"156",140000000,205584,56.257249,150680864,127,5.3,1277,"Summit Entertainment","Gods of Egypt","Alex Proyas","Brenton Thwaites","Gerard Butler","Gerard Butler",2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40
"157",135000000,10048,17.88953,76932943,121,4.9,331,"Laura Ziskin Productions","Stealth","Rob Cohen","Josh Lucas","Jamie Foxx","Jamie Foxx",2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"158",130000000,13183,64.798873,185258983,163,7,2811,"Paramount Pictures","Watchmen","Zack Snyder","Malin u00c5kerman","Carla Gugino","Carla Gugino",2009,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,269
"159",140000000,944,24.855701,285444603,127,6.3,767,"Silver Pictures","Lethal Weapon 4","Richard Donner","Mel Gibson","Joe Pesci","Joe Pesci",1998,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"160",137000000,1927,34.981698,245360480,138,5.3,1533,"Universal Pictures","Hulk","Ang Lee","Eric Bana","Sam Elliott","Sam Elliott",2003,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,286
"161",130000000,72559,59.325589,371876278,110,5.4,3025,"Paramount Pictures","G.I. Joe: Retaliation","Jon M. Chu","Dwayne Johnson","Adrianne Palicki","Adrianne Palicki",2013,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,269
"162",130000000,7364,21.605568,119269486,124,5.7,434,"Paramount Pictures","Sahara","Breck Eisner","Matthew McConaughey","Steve Zahn","Steve Zahn",2005,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,269
"163",137000000,2114,26.074908,85131830,106,5.9,433,"Columbia Pictures","Final Fantasy: The Spirits Within","Hironobu Sakaguchi","Donald Sutherland","Alec Baldwin","Alec Baldwin",2001,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224
"164",140000000,1771,74.506246,370569774,124,6.6,7047,"Marvel Studios","Captain America: The First Avenger","Joe Johnston","Chris Evans","Tommy Lee Jones","Tommy Lee Jones",2011,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10
"165",135000000,36643,39.604363,361832400,128,6,862,"Eon Productions","The World Is Not Enough","Michael Apted","Pierce Brosnan","Robert Carlyle","Robert Carlyle",1999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10
"166",150000000,8619,36.973031,212011111,138,6.9,790,"Universal Pictures","Master and Commander: The Far Side of the World","Peter Weir","Russell Crowe","James D'Arcy","James D'Arcy",2003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286
"167",120000000,50620,99.687084,8.29e+08,115,6.1,2553,"Summit Entertainment","The Twilight Saga: Breaking Dawn - Part 2","Bill Condon","Kristen Stewart","Taylor Lautner","Taylor Lautner",2012,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,40
"168",130000000,65759,17.7735,150406466,100,5.8,373,"Village Roadshow Pictures","Happy Feet Two","George Miller","Elijah Wood","Pink","Pink",2011,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,65
"169",150000000,1724,62.898336,163712074,114,6.1,3021,"Universal Pictures","The Incredible Hulk","Louis Leterrier","Edward Norton","Tim Roth","Tim Roth",2008,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,286
"170",140000000,267935,44.19092,183345589,120,6,1000,"Walt Disney","The BFG","Steven Spielberg","Ruby Barnhill","Rebecca Hall","Rebecca Hall",2016,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,134
"171",135000000,281957,100.635882,532950503,156,7.3,6396,"Regency Enterprises","The Revenant","Alejandro González Iñárritu","Leonardo DiCaprio","Will Poulter","Will Poulter",2015,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,29
"172",135000000,77950,44.765377,282570682,96,6.1,1074,"DreamWorks Animation","Turbo","David Soren","Ryan Reynolds","Michael Peña","Michael Peña",2013,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14
"173",135000000,44896,29.91353,245724603,107,6.6,2051,"Paramount Pictures","Rango","Gore Verbinski","Johnny Depp","Ned Beatty","Ned Beatty",2011,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,269
"174",132000000,270946,84.366984,373552094,92,6.5,1346,"DreamWorks Animation","Penguins of Madagascar","Eric Darnell","Tom McGrath","Christopher Knights","Christopher Knights",2014,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14
"175",70000000,2503,45.381501,442824138,115,7.3,2888,"Universal Pictures","The Bourne Ultimatum","Paul Greengrass","Matt Damon","David Strathairn","David Strathairn",2007,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,286
"176",130000000,9502,84.689648,631744560,90,6.9,3145,"DreamWorks Animation","Kung Fu Panda","Mark Osborne","Jack Black","Angelina Jolie","Angelina Jolie",2008,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14
"177",130000000,102899,120.09361,519311965,117,7,5880,"Marvel Studios","Ant-Man","Peyton Reed","Paul Rudd","Evangeline Lilly","Evangeline Lilly",2015,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10
"178",130000000,101299,76.310119,847423452,146,7.4,6495,"Lionsgate","The Hunger Games: Catching Fire","Francis Lawrence","Jennifer Lawrence","Liam Hemsworth","Liam Hemsworth",2013,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,92
"179",135000000,228161,63.473086,368871007,94,6.8,1519,"Twentieth Century Fox ","Home","Tim Johnson","Jim Parsons","Steve Martin","Steve Martin",2015,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,161
"180",132000000,74,48.572726,591739379,116,6.2,2322,"Paramount Pictures","War of the Worlds","Steven Spielberg","Tom Cruise","Miranda Otto","Miranda Otto",2005,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,269
"181",130000000,8961,38.068736,273339556,147,6.3,1564,"Columbia Pictures","Bad Boys II","Michael Bay","Martin Lawrence","Jordi Mollu00e0","Jordi Mollu00e0",2003,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,224
"182",130000000,417859,20.678787,554987477,90,6.4,451,"DreamWorks","Puss in Boots","Chris Miller","Antonio Banderas","Zach Galifianakis","Zach Galifianakis",2011,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"183",110000000,27576,48.829437,293329073,100,6.2,2093,"Columbia Pictures","Salt","Phillip Noyce","Angelina Jolie","Chiwetel Ejiofor","Chiwetel Ejiofor",2010,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,224
"184",125000000,86834,46.115758,362637473,139,5.6,2350,"Paramount Pictures","Noah","Darren Aronofsky","Russell Crowe","Emma Watson","Emma Watson",2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269
"185",130000000,17578,89.938296,371940071,107,6.7,2061,"Paramount Pictures","The Adventures of Tintin","Steven Spielberg","Jamie Bell","Daniel Craig","Daniel Craig",2011,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,269
"186",130000000,673,79.679601,789804554,141,7.7,5877,"Warner Bros.","Harry Potter and the Prisoner of Azkaban","Alfonso Cuarón","Daniel Radcliffe","Emma Watson","Emma Watson",2004,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,128
"187",130000000,6972,28.840997,49554002,165,6.3,694,"Bazmark Films","Australia","Baz Luhrmann","Nicole Kidman","Essie Davis","Essie Davis",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"188",130000000,82700,42.840582,243843127,100,5,2532,"Columbia Pictures","After Earth","M. Night Shyamalan","Jaden Smith","Sophie Okonedo","Sophie Okonedo",2013,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,224
"189",127500000,10567,26.548594,354248063,82,6.2,542,"Walt Disney","Dinosaur","Ralph Zondag","D. B. Sweeney","Ossie Davis","Ossie Davis",2000,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,134
"190",127000000,181533,115.597753,349424282,97,6.1,1851,"Twentieth Century Fox ","Night at the Museum: Secret of the Tomb","Shawn Levy","Ben Stiller","Rebel Wilson","Rebel Wilson",2014,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,161
"191",130000000,38055,68.757242,321887208,95,6.7,1918,"DreamWorks Animation","Megamind","Tom McGrath","Will Ferrell","Tina Fey","Tina Fey",2010,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"192",125000000,671,109.984351,976475550,152,7.5,7006,"Warner Bros.","Harry Potter and the Philosopher's Stone","Chris Columbus","Daniel Radcliffe","Emma Watson","Emma Watson",2001,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,128
"193",130000000,49524,39.448066,61648500,96,5.4,1260,"Universal Pictures","R.I.P.D.","Robert Schwentke","Jeff Bridges","Kevin Bacon","Kevin Bacon",2013,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,286
"194",140000000,22,271.972889,655011224,143,7.5,6985,"Walt Disney","Pirates of the Caribbean: The Curse of the Black Pearl","Gore Verbinski","Johnny Depp","Orlando Bloom","Orlando Bloom",2003,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,134
"195",125000000,131631,206.227151,752100229,123,6.6,5584,"Lionsgate","The Hunger Games: Mockingjay - Part 1","Francis Lawrence","Jennifer Lawrence","Liam Hemsworth","Liam Hemsworth",2014,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,92
"196",125000000,591,45.313197,767820459,149,6.5,2704,"Columbia Pictures","The Da Vinci Code","Ron Howard","Tom Hanks","Ian McKellen","Ian McKellen",2006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,224
"197",103000000,172385,42.40024,500188435,102,6.3,978,"Blue Sky Studios","Rio 2","Carlos Saldanha","Jesse Eisenberg","Leslie Mann","Leslie Mann",2014,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"198",110000000,36658,2.871739,407711549,133,6.8,3506,"Twentieth Century Fox ","X2","Bryan Singer","Patrick Stewart","Ian McKellen","Ian McKellen",2003,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,161
"199",125000000,51497,7.255718,626137675,130,7.1,2438,"Universal Pictures","Fast Five","Justin Lin","Vin Diesel","Jordana Brewster","Jordana Brewster",2011,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,286
"200",125000000,58574,81.499621,334615000,129,7,3886,"Village Roadshow Pictures","Sherlock Holmes: A Game of Shadows","Guy Ritchie","Robert Downey Jr.","Jared Harris","Jared Harris",2011,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,65
"201",125000000,18823,47.686442,232713139,106,5.6,2233,"The Zanuck Company","Clash of the Titans","Louis Leterrier","Sam Worthington","Ralph Fiennes","Ralph Fiennes",2010,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"202",65000000,861,43.129703,261317921,113,7.1,1710,"TriStar Pictures","Total Recall","Paul Verhoeven","Arnold Schwarzenegger","Rachel Ticotin","Rachel Ticotin",1990,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40
"203",160000000,1911,27.220157,61698899,102,6.4,510,"Touchstone Pictures","The 13th Warrior","John McTiernan","Antonio Banderas","Dennis Storhu00f8i","Dennis Storhu00f8i",1999,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25
"204",130000000,49040,90.33681,276572938,120,6,2651,"Universal Pictures","The Bourne Legacy","Tony Gilroy","Jeremy Renner","Edward Norton","Edward Norton",2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,286
"205",125000000,415,50.073575,238207122,125,4.2,1418,"PolyGram Filmed Entertainment","Batman & Robin","Joel Schumacher","George Clooney","Arnold Schwarzenegger","Arnold Schwarzenegger",1997,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5
"206",123000000,8871,45.419668,345141403,104,6.2,1386,"Imagine Entertainment","How the Grinch Stole Christmas","Ron Howard","Jim Carrey","Jeffrey Tambor","Jeffrey Tambor",2000,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,24
"207",125000000,435,41.380094,544272402,124,6.2,2392,"Lionsgate","The Day After Tomorrow","Roland Emmerich","Dennis Quaid","Emmy Rossum","Emmy Rossum",2004,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,92
"208",125000000,955,54.931334,546388105,123,5.9,1928,"Paramount Pictures","Mission: Impossible II","John Woo","Tom Cruise","Thandie Newton","Thandie Newton",2000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,269
"209",120000000,2133,25.752118,325756637,130,6.2,597,"Warner Bros.","The Perfect Storm","Wolfgang Petersen","George Clooney","Diane Lane","Diane Lane",2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128
"210",130000000,1979,60.810723,289047763,92,5.4,2589,"Ingenious Film Partners","Fantastic 4: Rise of the Silver Surfer","Tim Story","Ioan Gruffudd","Chris Evans","Chris Evans",2007,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17
"211",120000000,87827,51.328145,609016565,127,7.2,5797,"Ingenious Film Partners","Life of Pi","Ang Lee","Suraj Sharma","Ayush Tandon","Ayush Tandon",2012,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17
"212",110000000,1250,46.834704,228738393,114,5.2,1712,"Columbia Pictures","Ghost Rider","Mark Steven Johnson","Nicolas Cage","Wes Bentley","Wes Bentley",2007,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,224
"213",120000000,9471,33.616115,259175788,106,5.2,914,"Columbia Pictures","Charlie's Angels: Full Throttle","McG","Cameron Diaz","Lucy Liu","Lucy Liu",2003,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,224
"214",130000000,70981,68.889395,403170142,124,6.3,5080,"Twentieth Century Fox ","Prometheus","Ridley Scott","Noomi Rapace","Guy Pearce","Guy Pearce",2012,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,161
"215",120000000,10996,27.990284,169956806,78,5.4,613,"Columbia Pictures","Stuart Little 2","Rob Minkoff","Michael J. Fox","Hugh Laurie","Hugh Laurie",2002,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,224
"216",115000000,68724,67.33767,286140700,109,6.4,3439,"TriStar Pictures","Elysium","Neill Blomkamp","Matt Damon","Sharlto Copley","Sharlto Copley",2013,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,40
"217",120000000,97020,66.757869,242688965,102,5.7,2342,"Columbia Pictures","RoboCop","José Padilha","Joel Kinnaman","Michael Keaton","Michael Keaton",2014,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,224
"218",120000000,7459,17.060695,93945766,135,5.7,354,"Village Roadshow Pictures","Speed Racer","Lilly Wachowski","Emile Hirsch","Matthew Fox","Matthew Fox",2008,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,65
"219",120000000,42888,11.137655,48668907,121,4.9,223,"Columbia Pictures","How Do You Know","James L. Brooks","Reese Witherspoon","Owen Wilson","Owen Wilson",2010,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,224
"220",117000000,37834,44.906918,261930431,109,5.9,1547,"Tree Line Films","Knight and Day","James Mangold","Tom Cruise","Peter Sarsgaard","Peter Sarsgaard",2010,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"221",120000000,75612,67.698004,286168572,124,6.4,4800,"Universal Pictures","Oblivion","Joseph Kosinski","Tom Cruise","Olga Kurylenko","Olga Kurylenko",2013,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,286
"222",113000000,1895,44.108427,8.5e+08,140,7.1,4116,"Lucasfilm","Star Wars: Episode III - Revenge of the Sith","George Lucas","Ewan McGregor","Hayden Christensen","Hayden Christensen",2005,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14
"223",120000000,1894,43.987061,649398328,142,6.4,3992,"Lucasfilm","Star Wars: Episode II - Attack of the Clones","George Lucas","Ewan McGregor","Hayden Christensen","Hayden Christensen",2002,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14
